    |    Population Average   |             Best Individual              |
  46    75.47 10.291789346803078       83 4.0056955338876525 12.411193260313473     23.50s
  47    75.36 10.393768092014048       89 4.445447274246673 7.943832636675905     21.77s
  48    75.72 8.934930008229962       73 4.041425896170997 12.467783713907313     20.21s
  49    77.04 9.920599007223954       79 4.267070840001969 8.402120707304512     18.44s
  50    75.94 12.234697519840521       79 4.301882828514424 9.451854688004014     16.66s
  51    73.18 10.031020394308227       71 4.107725841289225 11.005115578251303     14.86s
  52    73.84 9.38633025818903       77 4.26676431219846 11.921006342883466     13.06s
  53    74.11 8.945320288045673       77 4.12247515471238 9.391139202889802     11.25s
  54     73.5 9.226108543296796       75 3.9321184402270837 11.201008856732006      9.40s
  55    72.21 8.94781420578766       77 3.9585061388361678 10.866860345775715      7.58s
  56    75.08 8.55257128874735       77 4.089081515224618 8.32042701917873      5.72s
  57    76.28 9.37654283158557       73 3.761710523773365 13.188848246323456      3.83s
  58    73.97 8.262585901159515       83 3.7974649430862164 9.589686435041303      1.92s
  59    76.04 9.59412912817833       79 3.8953692557553676 12.160141539027618      0.00s
Final Fitness: 
    |    Population Average   |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
   0    29.16 35899.25001641149       15 9.951290604774904 27.59856885556434     46.63s
   1     11.1 13.670486143221824       27 9.989125671780837 17.817842067893338     47.06s
   2    14.41 12.638574400285687       27 9.272709767115039 19.305713064778345     48.36s
   3    18.06 13.026760163102146       35 8.890869571429144 20.32463046700242     48.69s
   4    23.81 11.675891819695144       33 8.595267629848516 23.609776969406717     50.01s
   5    31.04 16.352574021708325       43 8.523375824586648  24.877726050566     54.00s
   6     31.7 17.44397823241188       25 8.074827592849875 21.74313482366796     55.78s
   7    28.51 15.594351751122687       65 8.009074950467655 22.151498222996416     56.33s
   8    32.26 10.285894551441523       27 7.908775316714012 22.81203259283114     56.17s
   9    36.94 12.207802081616585       63  7.3761324298177 19.271516196944717     56.57s
  10    41.52 13.27287350727612       61 7.229962767357118 21.218631768697755     57.03s
  11    40.53 34.45571670079554       63 6.780655043373013 16.630583800888946     57.05s
  12     44.5 13.681057416585116       51 7.1933491371488065 16.469933233575773     57.64s
  13    48.03 10.669866117208283       53 7.153393107993169 15.543449949206966     57.50s
  14    50.82 12.026760614860839       55 6.537561764005417 19.59981964178928     57.03s
  15    52.42 30.537828129414027       59 6.971421052428606 20.337771745627954     56.37s
  16    51.63 10.63968906713467       69 6.748683306808563 19.01376417401307     56.58s
  17    56.57 13.307771856094543       55 6.909564323313926 18.831881343170476     57.64s
  18    57.91 10.012100112134055       85 6.226937830695083 19.41370128612263     56.75s
  19    58.48 45.3058357139326       81 6.4344853321410715 13.29417062335275     56.19s
  20    64.14 10.852633007462536       57 6.069301590557017 17.77160832590312     55.45s
  21    66.62 63.5228061244286       83 5.92898251296987 19.13550189607257     55.18s
  22    70.24 35.02591408591673       87 6.014203193156259 11.7731866948297     54.78s
  23    77.26 9.205604178999893      113 5.736500891181011 13.897519382993224     54.26s
  24     76.4 9.51475932609384       83 5.790640156771718 16.472593976802475     53.34s
  25    73.24 28.315033030174053       87 5.769569112144287 13.135973959757045     52.31s
  26     68.5 14.635453396212538       67 5.345894483022489 21.262802566194683     51.78s
  27    75.41 9.832768542044514       71 5.62263139804298 16.072653011092775     51.29s
  28    77.32 9.138006188585262       97 5.4672244990392675 14.811956784156472     50.15s
  29    79.67 10.183883762370241       95 5.846272633330676 11.874699918505137     49.10s
  30    84.46 15.786611402570188       89 5.331262331033972 16.800181016754426     47.95s
  31    85.04 26.893781935307874       73 5.486491642839549 16.394609867258108     46.83s
  32    83.68 1372.1798920254776       81 5.404375572250261 15.570145167964947     46.02s
  33    85.36 12.240419313555627       95 4.7611749265315115 21.209688065255893     44.81s
  34    81.46 9.103359301401866      123 5.65387387010904 11.14273577004905     43.48s
  35    86.65 29.001807309220823      123 5.586256524808066 12.16661128057356     41.99s
  36     86.8 8.957875919350158      105 5.326013816239183 14.215229645816308     40.63s
  37    89.73 9.99005697075848      101 5.18023736726836 14.41201948710654     39.30s
  38    97.36 8.696584280549166       89 5.1243137130778615 16.951221390469655     37.97s
  39     93.1 18.670584266235885       89 5.274546523983275 13.917846427772108     36.55s
  40    95.38 10.042535705622152      105 4.842725831714785 17.167488748847916     35.12s
  41    92.17 144.8147678226286      105 5.451345664968397 11.689910249565411     33.51s
  42     91.2 9.136980067552939       83 5.243803387995978 20.046826784975554     31.85s
  43    95.52 11.936044048348457       93 5.067111705474586 16.553052294554533     30.14s
  44     98.3 8.558852795913877      125 5.07632790826138 14.77680155755605     28.56s
  45   102.36 9.131573969629693      117 5.289101709026043 14.634161730051089     26.91s
  46   104.12 8.338939114168916      113 5.184302573453352 12.745738326632571     25.19s
  47   105.39 16.454207814481812      117 4.939080337227114 13.089922906323942     23.45s
  48   105.64 14.221761081683285      113 4.641151321627962 16.80972639645408     21.64s
  49   104.68 27.521628866077158      117 4.87928132388633 17.52879671283073     19.77s
  50   106.56 14.772320856544116      117 5.078082373174152 11.734186480570711     18.02s
  51   106.82 8.889658307182737      133 5.074630128408651 11.322402558908168     16.15s
  52   104.38 9.04749769381521      117 4.975829738272797 13.21627195716325     14.18s
  53    104.3 8.88871809884482       95 5.162713536931589 15.746525044042816     12.30s
  54     98.0 9.979957685752439      131 4.788230493671707 15.436683538711634     10.32s
  55    94.06 8.839076553694316      133 4.976711093910593 10.899206636541303      8.27s
  56    92.62 13.373286850655646       87 4.897139115261065 17.361078907510045      6.22s
  57    92.01 24.691190540198633      101 5.135523479176704 14.540996444086382      4.16s
  58     89.2 9.562758436421667       87 5.02856810939121 12.329710804355482      2.08s
  59    91.16 20.83071439174135      107 5.022492073416968 14.886255021446523      0.00s
Final Fitness: 
    |    Population Average   |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
   0    29.16 1400.2203948770714        9 11.145911401511137 33.47772662144584     50.07s
   1     9.65 16.32816905726456       19 11.69224608886124 26.028585727367172     44.43s
   2     7.88 13.538268503240195        3 10.811518889212335 26.21505511643479     40.65s
   3     7.02 13.47713004577107       19 10.688802897354822 15.082149201026208     38.00s
   4     8.47 13.579294023188552       19 8.557173557116506 7.799543475280296     38.47s
   5     12.6 14.38859089622031       19 7.959369242279308 13.179782308815085     40.19s
   6    17.61 15.446714974094572       25 7.094970482658504 8.922741117608407     41.71s
   7    19.74 14.061247910224731       25 6.504106838336707 10.689900624585423     43.49s
   8    23.05 13.310263813095439       27 5.812536050562541 14.876700726460566     46.04s
   9    23.82 14.091915345201537       27 6.274753283620358 10.716745628940219     47.52s
  10    25.14 13.627384028342446       25 5.917483484355028 9.323530735010758     47.19s
  11     25.4 14.50890377228588       25 5.607782737789746 19.296807731765572     46.98s
  12    25.73 13.423728224333658       29 5.452165522724493 6.175847473106515     46.95s
  13    26.18 12.583964263049396       33 5.297750875314108 9.778629797163715     46.70s
  14    27.62 15.784446331730814       29  5.0487769645645 9.806344496546442     45.93s
  15     28.9 13.222142475500624       33 5.206311168915693 10.601587154749442     45.38s
  16     29.3 12.228443370149948       29 4.942855965719353 10.759633486152765     44.89s
  17    29.28 11.941369280780814       33 5.117089875419533 13.214122272969227     44.16s
  18    28.58 12.502491777468085       27 4.847763826061563 13.904448667125266     43.27s
  19    28.08 12.137088228690823       27 4.769055984513928 14.612819241053975     42.42s
  20    28.86 14.608204167551094       29 5.008842230760654 10.165757100781057     41.67s
  21    28.93 13.558469606526328       37 4.6978064489098115 9.202707089425463     41.45s
  22    29.28 16.560908684118672       37 4.7098717088610025 9.09411974986474     41.83s
  23    30.62 11.988013188506189       37 4.552308559148151 10.896052089032361     41.11s
  24    32.68 12.214525561334172       35 4.486448954535774 13.220927890210211     40.25s
  25    34.17 25.757190366028418       33 4.7706505715491865 10.41531572610684     39.54s
  26    34.94 14.593650873912452       39 4.228663628472242 9.613986016703667     38.83s
  27    35.71 11.731488746097162       39 4.115311135402266 10.63415845433345     37.89s
  28     36.8 12.830158370769082       39 4.223734604687564 9.658347230765761     37.27s
  29    37.67 11.2068125370478       39 4.011491014063051 11.568539546386395     36.21s
  30    37.91 11.758923821103219       41 4.4062255059376145 6.398748830552565     35.15s
  31     39.8 12.261330050465068       49 4.1489899214243104 8.586585524978632     34.01s
  32    41.58 12.420181456232124       39 4.139811071605042 10.413659028508473     33.51s
  33     40.7 11.996031112934887       47 3.9131383037289984 11.677090105165203     32.73s
  34    42.12 17.391820408109634       39 4.231491504290201 8.77766095830897     32.09s
  35    41.92 11.239260910765127       53 4.192540418408653 8.796309691469759     31.32s
  36    44.84 10.429136722483165       43 4.029417636217137 9.102067908372351     30.21s
  37    45.11 10.705198386491752       53 3.9814178609864905 9.77419411680632     29.04s
  38    46.07 14.963231086089898       45 4.079440816054495 9.289529410906148     27.98s
  39     44.2 10.842802788830168       55 4.097215825899158 8.592302978649478     27.12s
  40    42.87 14.73385109992999       43 4.216733131680884 7.416228449198634     26.08s
  41    42.64 14.243564105359368       43 3.8770568414176694 11.009736841696869     24.95s
  42    43.23 12.347190677908934       43 3.850196556367294 10.71505762702094     23.80s
  43     44.5 11.756698077643353       49 3.8273894120839316 9.612897807354743     22.43s
  44    44.98 10.95054020428879       49 4.067334025687165 7.4533962849256445     21.14s
  45     45.8 11.057385007271519       43 4.0644639027291305 9.463687160248343     19.97s
  46    46.26 11.034100640680073       55 3.7702443042024276 9.302632547282304     18.68s
  47    47.08 10.38912045025469       71 3.7854793207412474 7.079137728535377     17.30s
  48    47.54 9.450882069393039       59 3.52964426038093 9.539509045727184     15.97s
  49    50.64 11.732011364423443       71 3.8621874542883825 6.388764526611169     14.71s
  50    51.22 10.173326033404036       55 3.782507610217108 8.923994090158752     13.37s
  51    56.46 9.657327106593131       69 3.7372421232228685 7.922456809357479     11.93s
